date/time,type,order id,sku,description,quantity,order city,order state,order postal,total
"Nov 2, 2020 2:13:28 PM PST",Order,112-8631565-6946626,BULL-MODE-FBA,"Bull Mode Premium Male Enhancing Pills [9 Potent Ingredients] - Helps Increase Muscle Size, Strength, Stamina, Energy and Endurance. All Natural Male",1,NORTH HOLLYWOOD,CA,91606-1230,8.84
"Nov 2, 2020 2:13:40 PM PST",Order,114-1890547-0618638,N1N-KETO-BHB-SALT-FBA,"N1N Premium Keto Diet BHB Pills for Weight Loss [6 Powerful Ingredients] Natural Ketogenic Fat Burner That Helps Boost Energy & Focus, Manage Cravings",1,Rensselaer,Ny,12144,5.46
"Nov 2, 2020 2:14:34 PM PST",Order,112-0184539-3377033,N1N-LUNG-CLEANSE-FBA,"N1N Premium Lung Supplement [10 Potent Ingredients] Natural Cleanse & Detox to Help Quit Smoking and Support Free Breathing, 60 Capsules",1,WILLISTON,ND,58801-5365,12.87
"Nov 2, 2020 2:17:40 PM PST",Order,112-0191434-0070608,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,SARATOGA SPRINGS,NEW YORK,12866-5426,12.7
"Nov 2, 2020 2:18:09 PM PST",Order,111-1764243-9537869,N1N-BEET-ROOT-FBA,"N1N Premium Organic Beet Root Capsules 1300mg, 120 Veg Caps [Non-GMO & Gluten Free] All Natural Beet Root Powder - Helps Lower Blood Pressure, Boosts",1,DOWNERS GROVE,IL,60516-4521,7.22
"Nov 2, 2020 2:21:48 PM PST",Order,114-7563501-0074603,N1N-MEN-MULTIVITS-FBA,"N1N Daily Multivitamin for Men, Premium Multimineral Supplement - Vitamins A C E D B1 B2 B3 B5 B6 B12. Magnesium, Zinc, Biotin, Spirulina, Antioxidant",1,AUSTIN,TEXAS,78727-5225,8.84
"Nov 2, 2020 2:22:40 PM PST",Order,113-1171420-1944209,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,TALLMADGE,OH,44278-2331,8.84
"Nov 2, 2020 2:23:35 PM PST",Order,113-1678226-5333020,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,KNOXVILLE,TN,37912-6133,12.87
"Nov 2, 2020 2:23:36 PM PST",Order,114-7707518-1656251,N1N-SAFFRON-FBA,"N1N Premium Saffron Extract Capsules [100% Pure Saffron, Max Strength] Natural Weight Loss Pills for Men and Women, Improves Eye Health, Brain Functio",1,HOMESTEAD,FL,33032-6103,12.87
"Nov 2, 2020 2:25:15 PM PST",Order,111-9522892-0469823,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner to Boost Weight Loss, Energy & Metabolism. Exogenous Keto BHB Suppleme",1,CHICAGO,IL,60655-3949,12.87
"Nov 2, 2020 2:25:23 PM PST",Order,112-2081422-5709824,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",2,NEWBURGH,IN,47630-2495,25.4
"Nov 2, 2020 2:26:18 PM PST",Order,114-6977488-7274612,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,WAHPETON,ND,58075-3538,13.61
"Nov 2, 2020 2:27:25 PM PST",Order,S01-0406441-3753221,N1N-CEYLON-CINNAMON-FBA,"N1N Premium Ceylon Cinnamon 1200mg [100% Organic Ceylon Cinnamon] All Natural Supplement for Healthy Blood Sugar Levels, Blood Circulation, Brain and Joint Function,120 Capsules",1,Greensboro,NC,27407,-3.85
"Nov 2, 2020 2:27:25 PM PST",Order,S01-0406441-3753221,N1N-CEYLON-CINNAMON-FBA,"N1N Premium Ceylon Cinnamon 1200mg [100% Organic Ceylon Cinnamon] All Natural Supplement for Healthy Blood Sugar Levels, Blood Circulation, Brain and Joint Function,120 Capsules",1,Greensboro,NC,27407,-3.85
"Nov 2, 2020 2:27:52 PM PST",Order,112-2303852-4160251,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,Houston,Texas,77015,12.76
"Nov 2, 2020 2:28:09 PM PST",Order,113-4953571-9005801,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,JOHNSON CITY,TN,37604-6743,16.09
"Nov 2, 2020 2:33:49 PM PST",Order,114-0760580-3993020,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,CHARLESTON,WV,25387-1702,8.84
"Nov 2, 2020 2:37:48 PM PST",Order,112-1494491-3824219,BULL-MODE-FBA,"Bull Mode Premium Male Enhancing Pills [9 Potent Ingredients] - Helps Increase Muscle Size, Strength, Stamina, Energy and Endurance. All Natural Male",2,STAMBAUGH,KY,41257-9025,17.68
"Nov 2, 2020 2:44:02 PM PST",Order,113-5886432-7501040,N1N-MAGNESIUM-CITRATE-FBA,"N1N Premium Magnesium Citrate Capsules 1250mg 120 Veg Caps [100% Pure] Powerful dose for Sleep, Muscle Cramps, Bone Health, Energy Production and Nerv",3,NORTH OGDEN,UT,84414-1672,21.66
"Nov 2, 2020 2:53:36 PM PST",Order,114-8880693-4685042,N1N-MENOPAUSE-RELIEF-FBA,N1N Premium Menopause Support for Women [12 Potent Ingredients] All Natural Menopause Relief & Hormone Balance for Women with Dong Quai & Black Cohosh,1,SAN DIEGO,CA,92127-1256,12.87
"Nov 2, 2020 2:55:59 PM PST",Order,114-3616975-9233801,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner to Boost Weight Loss, Energy & Metabolism. Exogenous Keto BHB Suppleme",1,HARLEYSVILLE,PA,19438-1956,12.87
"Nov 2, 2020 2:58:36 PM PST",Order,114-0366265-5760252,N1N-FMALE-ENHANCEMNT-DSCRT-FBA,"N1N Premium Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Ro",1,APPLEGATE,CA,95703-9708,12.87
"Nov 2, 2020 2:58:47 PM PST",Order,112-5249283-9701007,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,BURLINGTON,WA,98233-0219,12.87
"Nov 2, 2020 3:04:33 PM PST",Order,111-2891567-7172252,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,hong kong,,HONG KONG,12.7
"Nov 2, 2020 3:06:04 PM PST",Order,114-7922229-9046647,N1N-ELDERBERRY-GUMMIES-FBA,N1N Premium Elderberry Gummies for Kids & Adults [Max Strength with Vitamin C & Zinc] All Natural Antioxidant Supplement to Support Immune Health and,1,MAPLE GROVE,MN,55311-2956,11.09
"Nov 2, 2020 3:07:23 PM PST",FBA Customer Return Fee,111-9689988-5233032,,FBA Customer Return Per Order Fee,,,,,0
"Nov 2, 2020 3:07:23 PM PST",FBA Customer Return Fee,111-9689988-5233032,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 2, 2020 3:07:23 PM PST",FBA Customer Return Fee,111-9689988-5233032,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 2, 2020 3:08:18 PM PST",Order,111-3113911-9498602,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,LAS VEGAS,NV,89145-8701,12.87
"Nov 2, 2020 3:09:52 PM PST",Order,114-7468335-5019452,N1N-SUPERFOOD-FBA,"N1N Premium Organic Super Green, Fruits & Veggies [28 Powerful Ingredients] All Natural Superfood Supplement with Alfalfa, Beet Root & Tart Cherry to",1,TUCSON,AZ,85749-8610,12.87
"Nov 2, 2020 3:11:20 PM PST",Order,S01-6321384-6342050,N1N-KETO-BHB-SALT-FBA,"N1N Premium Keto Diet BHB Pills for Weight Loss [6 Powerful Ingredients] Natural Ketogenic Fat Burner That Helps Boost Energy & Focus, Manage Cravings and Support Metabolism, 60 Caps",1,SAUNDERSTOWN,RI,02874-3004,-3.39
"Nov 2, 2020 3:11:20 PM PST",Order,S01-6321384-6342050,N1N-KETO-BHB-SALT-FBA,"N1N Premium Keto Diet BHB Pills for Weight Loss [6 Powerful Ingredients] Natural Ketogenic Fat Burner That Helps Boost Energy & Focus, Manage Cravings and Support Metabolism, 60 Caps",1,SAUNDERSTOWN,RI,02874-3004,-3.39
"Nov 2, 2020 3:11:20 PM PST",Order,S01-6321384-6342050,N1N-KETO-BHB-SALT-FBA,"N1N Premium Keto Diet BHB Pills for Weight Loss [6 Powerful Ingredients] Natural Ketogenic Fat Burner That Helps Boost Energy & Focus, Manage Cravings and Support Metabolism, 60 Caps",1,SAUNDERSTOWN,RI,02874-3004,-3.39
"Nov 2, 2020 3:12:00 PM PST",Order,S01-8810616-1609262,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ursi Leaf, 60 Veg Caps",1,York,PA,17408,-5.49
"Nov 2, 2020 3:14:32 PM PST",Order,S01-7596305-3523621,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion & Weight Loss Management",1,New Castle,DE,19720,-3.29
"Nov 2, 2020 3:14:32 PM PST",Order,S01-7596305-3523621,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion & Weight Loss Management",1,New Castle,DE,19720,-3.29
"Nov 2, 2020 3:14:32 PM PST",Order,S01-7596305-3523621,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion & Weight Loss Management",1,New Castle,DE,19720,-3.29
"Nov 2, 2020 3:16:32 PM PST",Order,113-8250894-5939453,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,INGLEWOOD,CA,90302-1008,1.74
"Nov 2, 2020 3:16:32 PM PST",Order,113-8250894-5939453,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",2,INGLEWOOD,CA,90302-1008,24.78
"Nov 2, 2020 3:17:20 PM PST",Order,111-2565169-0144254,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,BALDWIN PARK,CA,91706,11.85
"Nov 2, 2020 3:17:50 PM PST",Order,112-2678790-3756207,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,HOWELL,MI,48843-5503,12.7
"Nov 2, 2020 3:18:12 PM PST",FBA Customer Return Fee,111-8217548-9356203,,FBA Customer Return Per Order Fee,,,,,0
"Nov 2, 2020 3:18:12 PM PST",FBA Customer Return Fee,111-8217548-9356203,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 2, 2020 3:18:12 PM PST",FBA Customer Return Fee,111-8217548-9356203,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 2, 2020 3:18:55 PM PST",FBA Customer Return Fee,114-6160410-6762639,,FBA Customer Return Per Order Fee,,,,,0
"Nov 2, 2020 3:18:55 PM PST",FBA Customer Return Fee,114-6160410-6762639,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 2, 2020 3:18:55 PM PST",FBA Customer Return Fee,114-6160410-6762639,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 2, 2020 3:19:13 PM PST",Order,112-2514989-3897821,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,OXFORD,AL,36203-4005,12.76
"Nov 2, 2020 3:19:17 PM PST",Order,113-1018012-0922647,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,SAINT LOUIS,MO,63109-1765,12.7
"Nov 2, 2020 3:20:32 PM PST",Order,114-4760162-1152237,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,NAVARRE,FL,32566-8762,12.7
"Nov 2, 2020 3:24:09 PM PST",Order,112-0511767-9386646,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,Pewaukee,WI,53072-4913,10.28
"Nov 2, 2020 3:24:25 PM PST",Order,114-8543203-2321010,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,HUMBLE,TEXAS,77346-2903,12.87
"Nov 2, 2020 3:30:09 PM PST",Order,113-3883297-3241004,N1N-BEET-ROOT-FBA,"N1N Premium Organic Beet Root Capsules 1300mg, 120 Veg Caps [Non-GMO & Gluten Free] All Natural Beet Root Powder - Helps Lower Blood Pressure, Boosts",1,HOMEDALE,ID,83628-3232,7.22
"Nov 2, 2020 3:30:10 PM PST",Order,113-0324557-2188268,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,Houston,TX,77047,12.7
"Nov 2, 2020 3:32:15 PM PST",Order,113-7399305-7115428,N1N-MAGNESIUM-CITRATE-FBA,"N1N Premium Magnesium Citrate Capsules 1250mg 120 Veg Caps [100% Pure] Powerful dose for Sleep, Muscle Cramps, Bone Health, Energy Production and Nerv",1,AIKEN,SC,29801-1165,7.22
"Nov 2, 2020 3:33:29 PM PST",Order,114-5032435-9773046,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,SUN CITY CTR,FL,33573-7215,10.28
"Nov 2, 2020 3:33:43 PM PST",Refund,112-2874596-6634626,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,SALEM,IL,62881-1559,-14.93
"Nov 2, 2020 3:33:53 PM PST",Order,112-0297814-2884238,N1N-BLOOD-SUGAR-FBA,"N1N Premium Blood Sugar Support [20 Herbs and Multivitamins] Promotes Glucose Metabolism, Healthy Blood Sugar Levels and Cardiovascular Health. Gluten",1,HERNDON,VA,20171-5921,8.84
"Nov 2, 2020 3:35:34 PM PST",Order,111-2331099-5324223,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",2,Huntington Beach,CA,92646-7139,25.4
"Nov 2, 2020 3:37:32 PM PST",Order,113-7597999-0622626,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,CAMAS,WA,98607-8743,8.84
"Nov 2, 2020 3:39:54 PM PST",Order,111-7724260-0941040,N1N-COLON-CLEANSE-FBA,"N1N Premium Colon Cleanse & Detox for Weight Loss [15-Day Quick Cleanse] All Natural Colon Detox with Probiotic for Constipation Relief, Gut Health an",1,WAYCROSS,GA,31503-6725,6.41
"Nov 2, 2020 3:42:34 PM PST",Order,112-3392730-4318603,N1N-LIVER-FBA,"N1N Premium Liver Cleanse, Detox & Repair Supplement [22 Natural Herbs] All Natural Supplement with Milk Thistle, Beet Root, Artichoke. Max Strength t",1,HARRISONBURG,VA,22801-9698,7.22
"Nov 2, 2020 3:48:26 PM PST",Order,114-9996381-3864239,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,Lake Jackson,TX,77566-4713,8.84
"Nov 2, 2020 3:52:52 PM PST",FBA Customer Return Fee,112-3313120-7357062,,FBA Customer Return Per Order Fee,,,,,0
"Nov 2, 2020 3:52:52 PM PST",FBA Customer Return Fee,112-3313120-7357062,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 2, 2020 3:52:52 PM PST",FBA Customer Return Fee,112-3313120-7357062,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 2, 2020 3:54:06 PM PST",Order,113-1367883-1449066,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,MIAMI,FL,33196-4919,7.22
"Nov 2, 2020 3:54:16 PM PST",Order,114-6161373-3897028,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,ROBBINSVILLE,NC,28771,2.87
"Nov 2, 2020 3:54:16 PM PST",Order,114-6161373-3897028,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,ROBBINSVILLE,NC,28771,12.77
"Nov 2, 2020 3:54:16 PM PST",Order,114-6161373-3897028,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,ROBBINSVILLE,NC,28771,12.77
"Nov 2, 2020 3:58:55 PM PST",Order,111-6303135-0701832,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,MERIDIAN,ID,83646-3323,16.09
"Nov 2, 2020 4:01:13 PM PST",Refund,113-8033504-3674655,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,PORTLAND,OR,97219-3326,-17.26
"Nov 2, 2020 4:02:08 PM PST",Order,113-4601506-8613025,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,SPRINGFIELD,MA,01118-2618,12.76
"Nov 2, 2020 4:06:24 PM PST",Order,113-1766150-7630668,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,LANCASTER,CA,93536,12.7
"Nov 2, 2020 4:07:53 PM PST",Order,112-7425489-7605015,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,REEDLEY,CA,93654-8806,12.7
"Nov 2, 2020 4:08:32 PM PST",Order,113-2702223-7416241,UM-5MUY-WFT0.amzn1,Glucosamine Chondroitin MSM Joint Support Supplement for Men & Women Pain Relief (240-Capsules),1,CHATTANOOGA,TN,37409-1120,10.28
"Nov 2, 2020 4:09:39 PM PST",Order,114-7105613-6947434,N1N-BLOOD-SUGAR-FBA,"N1N Premium Blood Sugar Support [20 Herbs and Multivitamins] Promotes Glucose Metabolism, Healthy Blood Sugar Levels and Cardiovascular Health. Gluten",1,HOUSTON,TX,77089-6202,8.84
"Nov 2, 2020 4:09:39 PM PST",Order,111-4709383-4261849,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,HAMILTON,NJ,08619-4723,12.7
"Nov 2, 2020 4:11:04 PM PST",Order,113-2460983-2319463,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,New City,NY,10956-5700,16.09
"Nov 2, 2020 4:13:16 PM PST",Order,111-8023720-9205005,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,CLIFTON,NJ,07011-3315,12.87
"Nov 2, 2020 4:16:24 PM PST",Order,114-7223375-0016243,N1N-SAFFRON-FBA,"N1N Premium Saffron Extract Capsules [100% Pure Saffron, Max Strength] Natural Weight Loss Pills for Men and Women, Improves Eye Health, Brain Functio",1,Blackfoot,ID,83221,12.87
"Nov 2, 2020 4:19:53 PM PST",Order,112-0533648-1832204,AZM-NIGHTSPLNT-FBA,"AZMED 2020 Plantar Fasciitis Night Splint [Lightweight & Breathable], Adjustable Foot Drop Brace, Heel, Ankle & Achilles Tendonitis Relief, Arch Pain",1,MESA,AZ,85207-8317,10.86
"Nov 2, 2020 4:22:09 PM PST",Order,113-0565414-6753842,N1N-SUPERFOOD-FBA,"N1N Premium Organic Super Green, Fruits & Veggies [28 Powerful Ingredients] All Natural Superfood Supplement with Alfalfa, Beet Root & Tart Cherry to",1,RED OAK,TX,75154-5441,12.87
"Nov 2, 2020 4:24:54 PM PST",Order,113-6916887-1461814,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,GARDINER,OR,97441-0181,12.87
"Nov 2, 2020 4:26:32 PM PST",Order,112-6903783-1694669,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,SOUTH EUCLID,OH,44121-3930,12.7
"Nov 2, 2020 4:29:39 PM PST",Order,113-8705241-8170666,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,EATON RAPIDS,MI,48827-9773,8.84
"Nov 2, 2020 4:30:55 PM PST",Order,113-6395931-8065021,N1N-ADRENAL-SUPPORT-FBA,"N1N Premium Adrenal Support - Cortisol Manager [13 Potent Ingredients] All Natural Adrenal Fatigue Supplement for Men & Women for Stress Relief, Bette",1,Boca Raton,Florida,33498,12.87
"Nov 2, 2020 4:34:09 PM PST",Order,112-1983877-0548226,N1N-BEET-ROOT-FBA,"N1N Premium Organic Beet Root Capsules 1300mg, 120 Veg Caps [Non-GMO & Gluten Free] All Natural Beet Root Powder - Helps Lower Blood Pressure, Boosts",1,Succasunna,NJ,7876,10.45
"Nov 2, 2020 4:36:50 PM PST",Refund,112-5085749-0030665,N1N-SUPERFOOD-FBA,"N1N Premium Organic Super Green, Fruits & Veggies [28 Powerful Ingredients] All Natural Superfood Supplement with Alfalfa, Beet Root & Tart Cherry to",1,VILLANOVA,PA,19085-2017,-17.57
